"","assemblage.name","assemblage.category","country_continent.continent","locality.idlocality","locality.x","locality.y","query_age_min","query_age_max"
"23871","Wing, W5, sample 22","plant remains","Europe","Wing",-0.78,52.62,-1,-1
"23872","Wing, W5, sample 10","plant remains","Europe","Wing",-0.78,52.62,-1,-1
"23873","Wing, W5, sample 1","plant remains","Europe","Wing",-0.78,52.62,-1,-1
"23874","Wing, W4, sample 9","plant remains","Europe","Wing",-0.78,52.62,-1,-1
"23875","Wing, W4, sample 8","plant remains","Europe","Wing",-0.78,52.62,-1,-1
"23876","Wing, W4, sample 7","plant remains","Europe","Wing",-0.78,52.62,-1,-1
"23877","Wing, W5, sample 21","plant remains","Europe","Wing",-0.78,52.62,-1,-1
"23878","Wing, W5, sample 20","plant remains","Europe","Wing",-0.78,52.62,-1,-1
"23879","Wing, W5, sample 2","plant remains","Europe","Wing",-0.78,52.62,-1,-1
"23880","Wing, W5, sample 19","plant remains","Europe","Wing",-0.78,52.62,-1,-1
"23881","Wing, W5, sample 18","plant remains","Europe","Wing",-0.78,52.62,-1,-1
"23882","Witkrans Layer C Archaeological Assemblage","raw material, miscellaneous finds, technology, typology","Africa","Witkrans",24.6333333,-27.6166667,30650,105000
"23883","Witkrans Layer C Faunal Remains","paleofauna","Africa","Witkrans",24.6333333,-27.6166667,30650,105000
"23884","Witkrans Layer C Inventar human remains 1","human remains","Africa","Witkrans",24.6333333,-27.6166667,30650,105000
"23885","Witkrans Layer C Inventar human remains 2","human remains","Africa","Witkrans",24.6333333,-27.6166667,30650,105000
"23886","Wladyslawow_M","plant remains","Europe","Wladyslawow",18.47,52.13,-1,-1
"23887","Wladyslawow_P","plant remains","Europe","Wladyslawow",18.47,52.13,-1,-1
"23888","Wonderkrater Area B MSA layer lower assemblage","raw material, technology, typology","Africa","Wonderkrater",28.743767,-24.4301,25200,52790
"23889","Wonderkrater Area B MSA layer upper assemblage","raw material, technology, typology","Africa","Wonderkrater",28.743767,-24.4301,30100,44660
"23890","Wonderkrater Area C Grit Archaeological Assemblage","miscellaneous finds, raw material, technology, typology","Africa","Wonderkrater",28.743767,-24.4301,130310,145710
"23891","Wonderwerk Cave Acheulean Faunal Assemblage","paleofauna","Africa","Wonderwerk",23.553834,-27.846447,300000,990000
"23892","Wonderwerk Cave Acheulean Faunal Assemblage","paleofauna","Africa","Wonderwerk",23.553834,-27.846447,300000,1010000
"23893","Wonderwerk Cave Acheulean Faunal Assemblage","paleofauna","Africa","Wonderwerk",23.553834,-27.846447,600000,1300000
"23894","Wonderwerk Cave Acheulean Faunal Assemblage","paleofauna","Africa","Wonderwerk",23.553834,-27.846447,890000,1210000
"23895","Wonderwerk Cave Excavation 1 Stratum 10 Archaeological Assemblage","raw material, typology, technology, feature","Africa","Wonderwerk",23.553834,-27.846447,600000,1300000
"23896","Wonderwerk Cave Excavation 1 Stratum 11 Archaeological Assemblage","raw material, typology, technology","Africa","Wonderwerk",23.553834,-27.846447,890000,1210000
"23897","Wonderwerk Cave Excavation 1 Stratum 12 Archaeological Assemblage","raw material, typology, technology","Africa","Wonderwerk",23.553834,-27.846447,980000,1960000
"23898","Wonderwerk Cave Excavation 1 Stratum 5 Archaeological Assemblage","miscellaneous finds","Africa","Wonderwerk",23.553834,-27.846447,300000,990000
"23899","Wonderwerk Cave Excavation 1 Stratum 6 Archaeological Assemblage","raw material, typology, technology","Africa","Wonderwerk",23.553834,-27.846447,300000,990000
"23900","Wonderwerk Cave Excavation 1 Stratum 7 Archaeological Assemblage","raw material, typology, technology","Africa","Wonderwerk",23.553834,-27.846447,300000,990000
"23901","Wonderwerk Cave Excavation 1 Stratum 8 Archaeological Assemblage","raw material, typology, technology, miscellaneous finds","Africa","Wonderwerk",23.553834,-27.846447,300000,990000
"23902","Wonderwerk Cave Excavation 1 Stratum 9 Archaeological Assemblage","raw material, typology, technology","Africa","Wonderwerk",23.553834,-27.846447,300000,1010000
"23903","Wonderwerk Cave Excavation 6 Step 1+2 Archaeological Assemblage","raw material, typology, technology, miscellaneous finds","Africa","Wonderwerk",23.553834,-27.846447,179000,1040000
"23904","Wonderwerk Cave Excavation 6 Step 1+2 Archaeological Assemblage","raw material, typology, technology, miscellaneous finds","Africa","Wonderwerk",23.553834,-27.846447,600000,960000
"23905","Wonderwerk Cave MSA Faunal Assemblage","paleofauna","Africa","Wonderwerk",23.553834,-27.846447,179000,1040000
"23906","Wonderwerk Cave MSA Faunal Assemblage","paleofauna","Africa","Wonderwerk",23.553834,-27.846447,600000,960000
"23907","Wonderwerk Excavation 2 Stratum 2 MSA","miscellaneous finds, raw material, technology, typology","Africa","Wonderwerk",23.553834,-27.846447,30000,300000
"23908","Wulanmulun Locality 2 artifacts","animal remains, raw material, technology, typology","Asia","Wulanmulun Locality 2",109.7606,39.5861,53894,66489
"23909","Wulanmulun Locality 2 artifacts","animal remains, raw material, technology, typology","Asia","Wulanmulun Locality 2",109.7606,39.5861,58525,70325
"23910","Wulanmulun Locality 2 artifacts","animal remains, raw material, technology, typology","Asia","Wulanmulun Locality 2",109.7606,39.5861,60845,70273
"23911","Wulanmulun Locality 2 artifacts","animal remains, raw material, technology, typology","Asia","Wulanmulun Locality 2",109.7606,39.5861,61261,69574
"23912","Wulanmulun Locality 2 artifacts","animal remains, raw material, technology, typology","Asia","Wulanmulun Locality 2",109.7606,39.5861,62675,79509
"23913","WurzacherBecken_Pangaea_76.93","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,115000,126000
"23914","WurzacherBecken_Pangaea_64.6","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23915","WurzacherBecken_Pangaea_64.9","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23916","WurzacherBecken_Pangaea_65.2","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23917","WurzacherBecken_Pangaea_65.5","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23918","WurzacherBecken_Pangaea_65.65","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23919","WurzacherBecken_Pangaea_66.05","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23920","WurzacherBecken_Pangaea_66.32","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23921","WurzacherBecken_Pangaea_66.6","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23922","WurzacherBecken_Pangaea_66.9","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23923","WurzacherBecken_Pangaea_67.2","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23924","WurzacherBecken_Pangaea_67.5","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23925","WurzacherBecken_Pangaea_67.8","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23926","WurzacherBecken_Pangaea_68.1","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23927","WurzacherBecken_Pangaea_68.3","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23928","WurzacherBecken_Pangaea_68.5","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23929","WurzacherBecken_Pangaea_68.7","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23930","WurzacherBecken_Pangaea_68.9","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23931","WurzacherBecken_Pangaea_69.1","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23932","WurzacherBecken_Pangaea_69.3","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23933","WurzacherBecken_Pangaea_69.5","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23934","WurzacherBecken_Pangaea_69.7","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23935","WurzacherBecken_Pangaea_69.9","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23936","WurzacherBecken_Pangaea_70.15","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23937","WurzacherBecken_Pangaea_70.4","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23938","WurzacherBecken_Pangaea_70.6","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23939","WurzacherBecken_Pangaea_70.98","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23940","WurzacherBecken_Pangaea_71.25","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23941","WurzacherBecken_Pangaea_71.50","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23942","WurzacherBecken_Pangaea_71.75","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23943","WurzacherBecken_Pangaea_71.99","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23944","WurzacherBecken_Pangaea_72.25","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23945","WurzacherBecken_Pangaea_72.50","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23946","WurzacherBecken_Pangaea_72.75","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23947","WurzacherBecken_Pangaea_72.95","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23948","WurzacherBecken_Pangaea_73.30","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23949","WurzacherBecken_Pangaea_73.45","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23950","WurzacherBecken_Pangaea_73.50","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23951","WurzacherBecken_Pangaea_73.52","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23952","WurzacherBecken_Pangaea_73.55","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23953","WurzacherBecken_Pangaea_73.57","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23954","WurzacherBecken_Pangaea_73.60","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23955","WurzacherBecken_Pangaea_73.65","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23956","WurzacherBecken_Pangaea_73.80","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23957","WurzacherBecken_Pangaea_73.95","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23958","WurzacherBecken_Pangaea_74.10","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23959","WurzacherBecken_Pangaea_74.12","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23960","WurzacherBecken_Pangaea_74.13","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23961","WurzacherBecken_Pangaea_74.14","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23962","WurzacherBecken_Pangaea_74.16","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23963","WurzacherBecken_Pangaea_74.20","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23964","WurzacherBecken_Pangaea_74.22","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23965","WurzacherBecken_Pangaea_74.24","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23966","WurzacherBecken_Pangaea_74.25","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23967","WurzacherBecken_Pangaea_74.27","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23968","WurzacherBecken_Pangaea_74.28","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23969","WurzacherBecken_Pangaea_74.30","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23970","WurzacherBecken_Pangaea_74.32","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23971","WurzacherBecken_Pangaea_74.35","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23972","WurzacherBecken_Pangaea_74.37","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23973","WurzacherBecken_Pangaea_74.40","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23974","WurzacherBecken_Pangaea_74.42","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23975","WurzacherBecken_Pangaea_74.45","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23976","WurzacherBecken_Pangaea_74.47","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23977","WurzacherBecken_Pangaea_74.50","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23978","WurzacherBecken_Pangaea_74.55","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23979","WurzacherBecken_Pangaea_74.60","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23980","WurzacherBecken_Pangaea_74.65","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23981","WurzacherBecken_Pangaea_74.70","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23982","WurzacherBecken_Pangaea_74.75","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23983","WurzacherBecken_Pangaea_74.80","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23984","WurzacherBecken_Pangaea_74.85","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23985","WurzacherBecken_Pangaea_74.87","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23986","WurzacherBecken_Pangaea_74.90","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23987","WurzacherBecken_Pangaea_74.95","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23988","WurzacherBecken_Pangaea_75.01","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23989","WurzacherBecken_Pangaea_75.02","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23990","WurzacherBecken_Pangaea_75.05","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23991","WurzacherBecken_Pangaea_75.07","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23992","WurzacherBecken_Pangaea_75.10","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23993","WurzacherBecken_Pangaea_75.105","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23994","WurzacherBecken_Pangaea_75.11","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23995","WurzacherBecken_Pangaea_75.12","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23996","WurzacherBecken_Pangaea_75.13","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23997","WurzacherBecken_Pangaea_75.16","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23998","WurzacherBecken_Pangaea_75.20","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"23999","WurzacherBecken_Pangaea_75.22","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24000","WurzacherBecken_Pangaea_75.26","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24001","WurzacherBecken_Pangaea_75.27","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24002","WurzacherBecken_Pangaea_75.28","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24003","WurzacherBecken_Pangaea_75.29","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24004","WurzacherBecken_Pangaea_75.30","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24005","WurzacherBecken_Pangaea_75.35","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24006","WurzacherBecken_Pangaea_75.40","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24007","WurzacherBecken_Pangaea_75.45","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24008","WurzacherBecken_Pangaea_75.50","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24009","WurzacherBecken_Pangaea_75.55","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24010","WurzacherBecken_Pangaea_75.60","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24011","WurzacherBecken_Pangaea_75.65","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24012","WurzacherBecken_Pangaea_75.70","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24013","WurzacherBecken_Pangaea_75.75","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24014","WurzacherBecken_Pangaea_75.80","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24015","WurzacherBecken_Pangaea_75.85","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24016","WurzacherBecken_Pangaea_75.90","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24017","WurzacherBecken_Pangaea_75.94","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24018","WurzacherBecken_Pangaea_75.98","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24019","WurzacherBecken_Pangaea_76.02","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24020","WurzacherBecken_Pangaea_76.07","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24021","WurzacherBecken_Pangaea_76.10","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
"24022","WurzacherBecken_Pangaea_76.13","plant remains","Europe","Wurzacher Becken",9.889444,47.923056,11700,115000
